Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Tenzing Chowk, K'",K,40271779.3,Tenzing Chowk,39375000.0,4.0,5,2.5,E,40021095.89,13,36500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,3.1,6,2.5,W,35035732.01,13,29500000
"'Old Baneshwor, K'",K,40271779.3,Old Baneshwor,45000000.0,3.0,6,4.0,E,40021095.89,16,45000000
"'Dhobikhola, K'",K,40271779.3,Dhobikhola,46000000.0,3.5,5,3.5,NE,38939095.74,27,46000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.0,7,3.0,N,36524064.17,13,34500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,4,2.5,W,35035732.01,13,35000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,2.2,4,2.5,E,40021095.89,12,18800000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,2.5,E,40021095.89,10,27000000
"'Phutung, K'",K,40271779.3,Phutung,21725000.0,3.0,3,1.5,W,35035732.01,13,15000000
"'Lolang, K'",K,40271779.3,Lolang,19860000.0,3.0,8,2.5,W,35035732.01,10,25500000
"'Balkumari, L'",L,34535434.84,Balkumari,58714285.71,2.3,5,4.5,N,36524064.17,25,33000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.1,6,2.5,N,36524064.17,13,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.0,6,2.5,SW,39995597.48,13,37000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500.0,5.2,4,2.5,E,40021095.89,13,39500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,3.0,W,35035732.01,13,27500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,14.0,5,3.5,SE,41320000.0,20,135000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,4,3.0,N,36524064.17,10,22000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,3.0,4,2.5,W,35035732.01,20,12000000
"'Bagbazar, K'",K,40271779.3,Bagbazar,48000000.0,5.1,4,5.5,NE,38939095.74,12,70000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,5.2,4,2.5,S,38378801.08,13,55000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,6.1,5,2.5,W,35035732.01,13,45000000
"'Bistachhap, L'",L,34535434.84,Bistachhap,17750000.0,4.0,8,2.5,S,38378801.08,13,13500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,5,2.5,S,38378801.08,13,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,4,2.5,E,40021095.89,16,37500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3.0,2,1.0,NE,38939095.74,10,14500000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,4.0,4,2.0,E,40021095.89,14,24000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,4.0,3,2.5,E,40021095.89,10,38000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.0,6,2.4,W,35035732.01,13,29500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.2,5,2.0,NE,38939095.74,20,25500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.0,8,3.5,N,36524064.17,12,31000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,4,2.5,SE,41320000.0,20,42500000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000.0,3.0,4,2.5,W,35035732.01,20,30000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.0,6,2.5,S,38378801.08,13,34500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000.0,11.0,8,3.5,S,38378801.08,13,74000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,3.2,4,2.5,SE,41320000.0,20,37500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,5,2.5,S,38378801.08,14,85000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.1,7,2.0,NE,38939095.74,14,34500000
"'Panipokhari, K'",K,40271779.3,Panipokhari,59500000.0,3.2,7,3.5,NE,38939095.74,18,65000000
"'Gokarneswhor, K'",K,40271779.3,Gokarneswhor,24166666.67,4.0,6,3.5,W,35035732.01,32,30000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,4.0,5,2.5,E,40021095.89,13,34000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,8.0,9,2.0,SE,41320000.0,12,67500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.0,6,2.0,S,38378801.08,16,47000000
"'Gongabu, K'",K,40271779.3,Gongabu,42027777.78,4.0,6,4.0,W,35035732.01,20,60000000
"'Khadka Gaun, K'",K,40271779.3,Khadka Gaun,24850000.0,4.0,5,2.0,W,35035732.01,13,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.0,6,2.5,N,36524064.17,13,34000000
"'Lazimpat, K'",K,40271779.3,Lazimpat,54400000.0,4.3,6,2.5,NE,38939095.74,12,42000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,5.0,3,2.5,NE,38939095.74,20,37500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.0,4,2.5,NE,38939095.74,13,78000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.2,4,2.5,W,35035732.01,20,77000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4.0,4,2.5,SE,41320000.0,18,38000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,2.3,2,1.0,S,38378801.08,13,15500000
"'Chhetrapati, K'",K,40271779.3,Chhetrapati,125000000.0,10.0,10,5.0,N,36524064.17,15,125000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,4,2.5,E,40021095.89,13,23500000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,3.3,4,2.5,S,38378801.08,20,18000000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000.0,3.2,5,2.5,S,38378801.08,13,27000000
"'Koteshwor, K'",K,40271779.3,Koteshwor,44111111.11,4.0,5,4.0,S,38378801.08,6,41500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.0,4,2.0,W,35035732.01,13,78000000
"'Chardobato, B'",B,29873684.19,Chardobato,41000000.0,4.2,6,3.5,S,38378801.08,20,41000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.3,4,2.5,W,35035732.01,13,40000000
"'Deuba Chowk, K'",K,40271779.3,Deuba Chowk,50100000.0,6.0,6,3.0,N,36524064.17,13,43500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10.0,4,2.0,E,40021095.89,13,58000000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,4.0,8,2.5,N,36524064.17,10,38000000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,3.2,12,3.0,NW,36240206.19,13,30000000
"'Sainbu, L'",L,34535434.84,Sainbu,41642857.14,4.0,5,2.5,N,36524064.17,15,30000000
"'Thali, K'",K,40271779.3,Thali,14933333.33,3.5,4,2.5,N,36524064.17,10,15500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.1,6,2.5,NE,38939095.74,13,29500000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,5.0,3,3.0,S,38378801.08,13,55000000
"'Gaurighat, K'",K,40271779.3,Gaurighat,39333333.33,3.0,4,2.5,W,35035732.01,13,23000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3.1,4,2.5,S,38378801.08,13,27000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,5,2.5,N,36524064.17,13,29000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,2.5,E,40021095.89,13,27500000
"'Narayantar, K'",K,40271779.3,Narayantar,34083333.33,4.2,12,3.5,E,40021095.89,12,35000000
"'Thali, K'",K,40271779.3,Thali,14933333.33,3.2,2,1.0,W,35035732.01,10,13300000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10.0,4,2.0,E,40021095.89,13,61000000
"'Suryabinayak, B'",B,29873684.19,Suryabinayak,57100000.0,6.0,8,3.0,SE,41320000.0,10,82000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.3,6,3.5,NE,38939095.74,27,46000000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,2.2,5,2.5,NE,38939095.74,13,17000000
"'Jarankhu, K'",K,40271779.3,Jarankhu,34066666.67,3.2,4,2.5,SW,39995597.48,10,16000000
"'Katunje, B'",B,29873684.19,Katunje,23400000.0,8.0,5,2.5,N,36524064.17,13,35000000
"'Chyau Danda, L'",L,34535434.84,Chyau Danda,24000000.0,3.0,4,2.5,S,38378801.08,20,24000000
"'Naya Basti, K'",K,40271779.3,Naya Basti,31071428.57,4.0,5,2.5,N,36524064.17,10,33000000
"'Nagdaha, L'",L,34535434.84,Nagdaha,28000000.0,4.0,4,2.5,S,38378801.08,20,41500000
"'Thecho, L'",L,34535434.84,Thecho,45833333.33,4.0,4,2.5,N,36524064.17,16,19000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,8.0,5,2.5,NE,38939095.74,13,65000000
"'Icimod, L'",L,34535434.84,Icimod,34750000.0,4.0,5,2.5,W,35035732.01,13,30500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,3,2.5,N,36524064.17,26,40000000
"'Godawari, L'",L,34535434.84,Godawari,27200000.0,5.0,5,2.5,N,36524064.17,20,41900000
"'Chunikhel, K'",K,40271779.3,Chunikhel,21255555.56,3.0,7,3.5,S,38378801.08,10,25000000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000.0,5.0,4,2.5,N,36524064.17,12,51000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,6.2,4,2.5,W,35035732.01,8,35000000
"'Matatirtha, K'",K,40271779.3,Matatirtha,24571428.57,4.0,3,1.0,NE,38939095.74,13,18000000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,6.2,6,2.5,SE,41320000.0,13,55000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.2,3,2.5,SE,41320000.0,10,55000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,2.2,5,2.5,S,38378801.08,20,27500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,5.0,5,3.0,S,38378801.08,13,36500000
"'Chapali, K'",K,40271779.3,Chapali,41350000.0,6.0,5,2.5,S,38378801.08,13,61500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,3.2,6,2.5,SE,41320000.0,10,17000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,4,2.5,W,35035732.01,13,25500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,5,2.5,E,40021095.89,13,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.5,6,3.0,S,38378801.08,13,26500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.2,5,2.5,SE,41320000.0,13,20500000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,4.2,6,2.5,SW,39995597.48,12,25000000
"'Godamchaur, L'",L,34535434.84,Godamchaur,29000000.0,12.0,14,2.5,S,38378801.08,13,29000000
"'Tripureshwor, K'",K,40271779.3,Tripureshwor,28500000.0,5.0,4,2.5,N,36524064.17,8,32000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.3,5,2.0,SW,39995597.48,13,51500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10.0,4,2.5,E,40021095.89,13,58000000
"'Kupandole, L'",L,34535434.84,Kupandole,65055555.56,5.0,10,4.5,E,40021095.89,20,64000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000.0,2.5,3,4.0,E,40021095.89,13,23500000
"'Kumaripati, L'",L,34535434.84,Kumaripati,45000000.0,6.0,7,3.5,S,38378801.08,15,45000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3.1,6,3.5,NW,36240206.19,10,31500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3.0,6,3.5,N,36524064.17,10,29500000
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,5.3,11,4.0,S,38378801.08,9,49800000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,3.2,8,3.5,S,38378801.08,13,27000000
"'Taukhel, L'",L,34535434.84,Taukhel,30125000.0,4.2,5,2.5,W,35035732.01,20,38000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,2.2,2,1.0,E,40021095.89,10,13500000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,5.0,6,2.5,N,36524064.17,20,39500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,5.3,6,3.0,SE,41320000.0,13,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,2.5,W,35035732.01,20,27000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,4,2.5,NW,36240206.19,13,28500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.2,6,2.5,NE,38939095.74,13,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.0,5,3.0,SE,41320000.0,13,27500000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,3.3,5,2.5,S,38378801.08,13,29000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,4.0,5,2.5,E,40021095.89,20,29800000
"'Jhaukhel, B'",B,29873684.19,Jhaukhel,14000000.0,4.1,2,3.0,NE,38939095.74,10,14000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,2.5,S,38378801.08,13,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,2.5,N,36524064.17,13,26000000
"'Tyanglafat, K'",K,40271779.3,Tyanglafat,40750000.0,3.0,7,2.5,NE,38939095.74,10,24500000
"'Kageshwori, K'",K,40271779.3,Kageshwori,24333333.33,3.0,5,3.0,W,35035732.01,13,25500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,4.0,4,2.5,E,40021095.89,13,22500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,3.0,6,2.0,S,38378801.08,12,13100000
"'Nayapati, K'",K,40271779.3,Nayapati,31000000.0,4.0,4,2.5,W,35035732.01,20,33000000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,3.1,5,2.5,E,40021095.89,13,22000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,4,2.5,N,36524064.17,13,23500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.0,6,2.5,S,38378801.08,13,42500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,3.0,5,2.5,W,35035732.01,10,19000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,3.3,5,2.5,W,35035732.01,10,23000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,6,2.5,SE,41320000.0,15,40000000
"'Thulo Bharayang, K'",K,40271779.3,Thulo Bharayang,35125000.0,3.0,4,2.5,W,35035732.01,13,30000000
"'Chappal karkhana, K'",K,40271779.3,Chappal Karkhana,48500000.0,10.0,4,2.5,SE,41320000.0,14,62000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,5.1,5,2.5,S,38378801.08,14,38000000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,3.2,9,2.5,E,40021095.89,20,25500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,6,2.5,W,35035732.01,13,21000000
"'Dhobighat, L'",L,34535434.84,Dhobighat,61000000.0,9.0,5,2.5,S,38378801.08,12,76500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,2.0,6,2.5,W,35035732.01,12,25000000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000.0,3.1,6,3.0,N,36524064.17,10,25000000
"'changu Narayan, K'",K,40271779.3,Changu Narayan,26800000.0,2.3,6,2.5,NW,36240206.19,13,25000000
"'Gongabu, K'",K,40271779.3,Gongabu,42027777.78,3.0,5,4.0,NE,38939095.74,13,29000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,5,2.5,SW,39995597.48,15,31000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,9.0,5,2.5,N,36524064.17,18,45000000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,2.2,5,2.5,E,40021095.89,13,15000000
"'Thapathali, K'",K,40271779.3,Thapathali,64720000.0,11.0,4,2.5,S,38378801.08,13,110000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.2,5,2.5,SE,41320000.0,16,55000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,4,2.5,SE,41320000.0,13,32500000
"'Lolang, K'",K,40271779.3,Lolang,19860000.0,4.3,8,3.5,E,40021095.89,10,25000000
"'Thado Dhunga, L'",L,34535434.84,Thado Dhunga,47750000.0,9.0,5,2.5,SW,39995597.48,20,77500000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,6.0,3,2.5,SE,41320000.0,20,42500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,5,2.5,N,36524064.17,22,35000000
"'Bagdol, L'",L,34535434.84,Bagdol,54500000.0,5.3,7,2.5,SE,41320000.0,20,54000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.0,5,2.5,NW,36240206.19,15,45000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,5.1,5,2.5,SW,39995597.48,14,38000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,3.3,4,2.5,W,35035732.01,13,29500000
"'Baluwakhani, K'",K,40271779.3,Baluwakhani,26636363.64,4.0,6,2.5,E,40021095.89,13,34500000
"'Aakasedhara, K'",K,40271779.3,Aakasedhara,31000000.0,3.1,4,3.5,N,36524064.17,13,28500000
"'Katunje, B'",B,29873684.19,Katunje,23400000.0,3.0,6,3.0,SE,41320000.0,20,20500000
"'Rudreshwor, K'",K,40271779.3,Rudreshwor,54909090.91,5.1,4,2.5,S,38378801.08,13,50000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,3.2,5,2.5,W,35035732.01,16,29000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.2,4,2.5,SW,39995597.48,15,31000000
"'Bauthali, K'",K,40271779.3,Bauthali,25000000.0,4.1,6,2.5,W,35035732.01,12,25000000
"'Raniban, K'",K,40271779.3,Raniban,37400000.0,3.5,6,3.5,SW,39995597.48,14,31000000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,3.0,4,2.5,N,36524064.17,12,29500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.2,5,2.0,E,40021095.89,13,29500000
"'Kalopool, K'",K,40271779.3,Kalopool,26000000.0,4.2,2,1.0,S,38378801.08,4,30000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.3,3,2.5,SW,39995597.48,16,62500000
"'Mid Baneshwor, K'",K,40271779.3,Mid Baneshwor,71250000.0,12.0,5,2.0,E,40021095.89,13,100000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.0,5,2.5,SE,41320000.0,13,31000000
"'Nakhudole, L'",L,34535434.84,Nakhudole,24250000.0,4.0,3,2.5,W,35035732.01,20,29000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,4,2.0,N,36524064.17,13,26000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.0,5,2.0,SW,39995597.48,13,41000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,5.0,5,2.5,E,40021095.89,14,44500000
"'Jyotinagar, K'",K,40271779.3,Jyotinagar,31388888.89,3.5,6,2.5,S,38378801.08,13,31500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4.3,5,2.5,W,35035732.01,13,40000000
"'Naya Basti, K'",K,40271779.3,Naya Basti,31071428.57,6.1,8,3.5,SW,39995597.48,20,50000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,4,2.5,SW,39995597.48,13,32500000
"'High Vision Colony, K'",K,40271779.3,High Vision Colony,26000000.0,3.5,4,2.5,E,40021095.89,10,26000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,12.0,7,3.0,S,38378801.08,13,65000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,7.0,4,2.5,S,38378801.08,13,37500000
"'Kupandole, L'",L,34535434.84,Kupandole,65055555.56,5.0,10,5.5,E,40021095.89,22,140000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500.0,12.0,4,2.5,N,36524064.17,26,115000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.3,5,2.5,W,35035732.01,22,35000000
"'Kupandole, L'",L,34535434.84,Kupandole,65055555.56,5.0,8,5.0,E,40021095.89,22,48000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,5.2,6,3.0,E,40021095.89,13,32500000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000.0,4.1,5,2.5,E,40021095.89,20,35000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,4,2.5,E,40021095.89,20,41000000
"'Gahana Pokhari, K'",K,40271779.3,Gahana Pokhari,70000000.0,6.3,6,2.0,S,38378801.08,11,70000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,8.0,4,2.0,N,36524064.17,32,85000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,10.2,10,5.0,SW,39995597.48,13,190000000
"'Bistachhap, L'",L,34535434.84,Bistachhap,17750000.0,9.2,4,2.5,E,40021095.89,20,22000000
"'Bhimsengola, K'",K,40271779.3,Bhimsengola,98000000.0,9.0,5,2.5,W,35035732.01,20,102000000
"'Battisputali, K'",K,40271779.3,Battisputali,63500000.0,10.0,5,2.5,S,38378801.08,13,95000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,5.0,5,2.5,NE,38939095.74,13,39000000
"'Besigaun, K'",K,40271779.3,Besigaun,27000000.0,3.1,6,2.5,SE,41320000.0,13,27000000
"'Gokarneswhor, K'",K,40271779.3,Gokarneswhor,24166666.67,3.0,2,1.0,E,40021095.89,13,13000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500.0,5.5,4,2.0,NE,38939095.74,13,40500000
"'Khusibu, K'",K,40271779.3,Khusibu,45666666.67,2.2,6,4.0,E,40021095.89,26,32500000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,6.0,6,2.5,SE,41320000.0,13,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6.2,6,2.5,NE,38939095.74,15,62500000
"'Baniyatar, K'",K,40271779.3,Baniyatar,29888888.89,3.0,4,2.5,W,35035732.01,10,20500000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,7.0,4,2.5,S,38378801.08,13,50000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,5,2.5,NE,38939095.74,13,26000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,3,2.5,N,36524064.17,13,23500000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,9.1,12,4.5,E,40021095.89,10,70000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,17.0,6,3.5,E,40021095.89,17,95000000
"'Gaushala, K'",K,40271779.3,Gaushala,32500000.0,4.0,11,2.5,E,40021095.89,13,32500000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,4.0,4,2.5,N,36524064.17,20,32000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,3.5,5,2.5,S,38378801.08,20,25000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,18.0,5,2.5,E,40021095.89,15,125000000
"'Ganesh Chowk, K'",K,40271779.3,Ganesh Chowk,43018181.82,3.5,5,2.5,SW,39995597.48,14,32500000
"'Samakhusi, K'",K,40271779.3,Samakhusi,44224137.93,16.0,12,5.0,S,38378801.08,20,160000000
"'Ranibari, K'",K,40271779.3,Ranibari,82500000.0,16.0,7,3.5,W,35035732.01,20,130000000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000.0,3.1,4,2.5,NE,38939095.74,16,25000000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,2.3,5,2.5,E,40021095.89,20,29000000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,16.0,5,3.0,W,35035732.01,18,190000000
"'Wasik, K'",K,40271779.3,Wasik,35333333.33,5.2,5,3.0,SW,39995597.48,13,41000000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,5.2,4,2.5,SW,39995597.48,20,50000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,6.3,7,3.5,S,38378801.08,20,87500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5.0,8,3.5,E,40021095.89,10,35000000
"'Narayantar, K'",K,40271779.3,Narayantar,34083333.33,8.1,8,4.0,NW,36240206.19,12,53500000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,4.0,6,2.5,S,38378801.08,14,39000000
"'Ranibari, K'",K,40271779.3,Ranibari,82500000.0,4.0,6,3.0,W,35035732.01,22,35000000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,3.2,5,2.5,W,35035732.01,10,25000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6.0,6,2.5,SE,41320000.0,20,75000000
"'Baluwakhani, K'",K,40271779.3,Baluwakhani,26636363.64,4.0,3,2.5,E,40021095.89,13,31500000
"'Tenzing Chowk, K'",K,40271779.3,Tenzing Chowk,39375000.0,3.3,6,2.0,E,40021095.89,13,26500000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,5.0,6,2.5,W,35035732.01,14,35000000
"'Narayanthan, K'",K,40271779.3,Narayanthan,57666666.67,11.0,4,2.5,E,40021095.89,15,55000000
"'Rudreshwor, K'",K,40271779.3,Rudreshwor,54909090.91,5.1,5,2.5,E,40021095.89,13,49000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.0,7,2.5,W,35035732.01,13,28500000
"'changu Narayan, K'",K,40271779.3,Changu Narayan,26800000.0,2.2,4,2.5,W,35035732.01,9,21500000
"'Basanti Chowk, K'",K,40271779.3,Basanti Chowk,22000000.0,3.0,4,2.5,S,38378801.08,10,22000000
"'Tindhara, K'",K,40271779.3,Tindhara,22000000.0,3.0,6,2.5,N,36524064.17,26,22000000
"'Buddha Chowk, K'",K,40271779.3,Buddha Chowk,30375000.0,3.0,4,2.5,W,35035732.01,10,24000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.2,4,3.0,NE,38939095.74,13,36500000
"'Dhapakhel, L'",L,34535434.84,Dhapakhel,27325000.0,3.3,6,2.5,E,40021095.89,13,27000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3.1,5,3.0,S,38378801.08,13,27000000
