Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Road Access,Facing,Facing_PriceCode,Price
"'Sano thimi, B'",B,29873684.19,Sano Thimi,49500000,4,6,18,S,38378801.08,49000000
"'Makalbari, K'",K,40271779.3,Makalbari,23000000,6.1,5,12,N,36524064.17,37000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,NW,36240206.19,27500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6,4,20,S,38378801.08,64000000
"'Durbar Marga, K'",K,40271779.3,Durbar Marga,40000000,7,12,14,W,35035732.01,40000000
"'Taulung, K'",K,40271779.3,Taulung,40166666.67,5,2,14,E,40021095.89,40000000
"'Phutung, K'",K,40271779.3,Phutung,21725000,4,4,20,S,38378801.08,29900000
"'Bouddha, K'",K,40271779.3,Bouddha,61083333.33,6.2,7,20,E,40021095.89,45000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,7,13,NE,38939095.74,38500000
"'Narayantar, K'",K,40271779.3,Narayantar,34083333.33,3.2,7,16,SW,39995597.48,37500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,20,E,40021095.89,25000000
"'Nepaltar, K'",K,40271779.3,Nepaltar,23085714.29,3,11,9,E,40021095.89,19600000
"'Jarankhu, K'",K,40271779.3,Jarankhu,34066666.67,5,5,22,E,40021095.89,28400000
"'Nepaltar, K'",K,40271779.3,Nepaltar,23085714.29,3,9,9,E,40021095.89,16200000
"'Maitrinagar, K'",K,40271779.3,Maitrinagar,55000000,6,10,13,NE,38939095.74,55000000
"'Thimi, B'",B,29873684.19,Thimi,50000000,5,8,20,NW,36240206.19,50000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4,4,12,W,35035732.01,27500000
"'Kharibot, K'",K,40271779.3,Kharibot,32900000,5,7,16,E,40021095.89,42500000
"'Dharmasthali, K'",K,40271779.3,Dharmasthali,19500000,4,4,20,N,36524064.17,21000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,4,13,E,40021095.89,23000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,5,20,S,38378801.08,42500000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000,3.1,4,13,NE,38939095.74,26500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6,4,13,W,35035732.01,70000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,2,15,S,38378801.08,24000000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000,5,8,13,E,40021095.89,41000000
"'Thapathali, K'",K,40271779.3,Thapathali,64720000,6.2,6,12,S,38378801.08,44500000
"'Kharibot, K'",K,40271779.3,Kharibot,32900000,10.3,6,13,NE,38939095.74,45000000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,3,6,22,S,38378801.08,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,20,E,40021095.89,45000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,5,20,SW,39995597.48,68000000
"'Jyotinagar, K'",K,40271779.3,Jyotinagar,31388888.89,5.1,4,13,E,40021095.89,46500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4.2,5,13,W,35035732.01,34500000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,4.2,6,16,SE,41320000,42000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,14,E,40021095.89,43000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,W,35035732.01,25500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,S,38378801.08,27500000
"'Harisiddhi, L'",L,34535434.84,Harisiddhi,24777777.78,3,4,20,W,35035732.01,27000000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,3.2,4,13,E,40021095.89,24000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,3.2,4,14,N,36524064.17,29000000
"'Chandol, K'",K,40271779.3,Chandol,46812500,5,7,12,N,36524064.17,36000000
"'Tyanglafat, K'",K,40271779.3,Tyanglafat,40750000,7.2,4,20,E,40021095.89,57000000
"'Ganesh Chowk, K'",K,40271779.3,Ganesh Chowk,43018181.82,4,4,13,W,35035732.01,41700000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3.1,6,13,E,40021095.89,29900000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,6,12,E,40021095.89,20000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000,4,8,13,W,35035732.01,26500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8,9,13,N,36524064.17,55000000
"'Sanagaun, L'",L,34535434.84,Sanagaun,23437500,5,7,20,E,40021095.89,33500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.5,1,10,S,38378801.08,14000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,5,13,S,38378801.08,25500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,6,15,W,35035732.01,32500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.1,4,18,N,36524064.17,22500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,7,13,S,38378801.08,23000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,4,5,13,SE,41320000,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,4,20,S,38378801.08,26500000
"'Sanagaun, L'",L,34535434.84,Sanagaun,23437500,4,6,13,NE,38939095.74,29500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.1,2,13,NE,38939095.74,16000000
"'Chapali, K'",K,40271779.3,Chapali,41350000,2.3,6,13,E,40021095.89,27000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,4,13,S,38378801.08,23000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,4.2,6,13,NE,38939095.74,38800000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.1,7,13,E,40021095.89,39800000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5,5,13,W,35035732.01,43500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,3,4,10,NW,36240206.19,23000000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,3,5,10,S,38378801.08,23000000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,3.1,4,20,N,36524064.17,34000000
"'Satungal, K'",K,40271779.3,Satungal,20550000,2.2,3,4,E,40021095.89,15000000
"'Baneshwor, K'",K,40271779.3,Baneshwor,51242857.14,3,6,20,SW,39995597.48,38000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4,6,13,S,38378801.08,37500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4.2,8,13,N,36524064.17,42500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.1,5,13,N,36524064.17,34500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,N,36524064.17,26500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,13,S,38378801.08,31500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.3,5,13,S,38378801.08,37500000
"'Buddha Chowk, K'",K,40271779.3,Buddha Chowk,30375000,5.2,5,13,E,40021095.89,39000000
"'New Buspark, K'",K,40271779.3,New Buspark,50333333.33,6,6,4,W,35035732.01,40000000
"'Chhauni, K'",K,40271779.3,Chhauni,40166666.67,3.2,5,13,S,38378801.08,35000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.1,4,20,W,35035732.01,58600000
"'Balkot, B'",B,29873684.19,Balkot,33999999.9,9,5,26,N,36524064.17,45000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,5.2,8,13,NW,36240206.19,55000000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,4.2,5,12,S,38378801.08,51000000
"'Naya Basti, K'",K,40271779.3,Naya Basti,31071428.57,3.2,5,10,N,36524064.17,26000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,3,5,13,N,36524064.17,27000000
"'Megha City, K'",K,40271779.3,Megha City,23933333.33,3.2,3,13,N,36524064.17,12000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.2,7,18,E,40021095.89,38500000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,4.3,4,12,S,38378801.08,52000000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,4.1,2,13,S,38378801.08,26000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,13,E,40021095.89,31000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,6,13,N,36524064.17,25500000
"'Bojepokhari, L'",L,34535434.84,Bojepokhari,26500000,3.2,4,12,E,40021095.89,28500000
"'Koteshwor, K'",K,40271779.3,Koteshwor,44111111.11,5,10,27,E,40021095.89,85000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000,7,4,20,N,36524064.17,51500000
"'Baniyatar, K'",K,40271779.3,Baniyatar,29888888.89,3.3,7,13,SW,39995597.48,27000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.2,6,13,N,36524064.17,29500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,6,13,N,36524064.17,28000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,8.2,4,13,S,38378801.08,140000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,6.2,4,13,NW,36240206.19,43500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,3.1,5,13,E,40021095.89,23500000
"'Bouddha, K'",K,40271779.3,Bouddha,61083333.33,4,4,8,SE,41320000,25000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,6,4,20,E,40021095.89,51000000
"'Sanepa, L'",L,34535434.84,Sanepa,71436842.11,6.7,5,14,NW,36240206.19,63500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7,5,13,N,36524064.17,78000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,7,5,13,E,40021095.89,85000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,E,40021095.89,25000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,2,13,N,36524064.17,16500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,6,13,E,40021095.89,34500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,2.2,6,12,N,36524064.17,23500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.2,4,13,N,36524064.17,38500000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,2.3,9,13,E,40021095.89,21500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,7,7,12,E,40021095.89,39000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,W,35035732.01,27500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,3.1,6,13,N,36524064.17,29500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,4,2,10,SE,41320000,16000000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000,10,6,13,NE,38939095.74,72500000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,4.5,6,13,N,36524064.17,38500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,4,16,S,38378801.08,29500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,4,6,15,E,40021095.89,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,3,13,E,40021095.89,26000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,6,23,W,35035732.01,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.5,5,12,E,40021095.89,22500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.2,6,13,S,38378801.08,40000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,4,13,W,35035732.01,31500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,13,W,35035732.01,33000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,4.1,7,13,NW,36240206.19,27000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000,2.3,4,13,E,40021095.89,22500000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000,3.3,6,16,S,38378801.08,33000000
"'Raniban, K'",K,40271779.3,Raniban,37400000,3,6,20,E,40021095.89,36000000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000,4,6,16,W,35035732.01,37500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,5,4,13,E,40021095.89,39900000
"'Changathali, L'",L,34535434.84,Changathali,20166666.67,4,7,10,E,40021095.89,17000000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000,3.2,5,13,S,38378801.08,24500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,5,13,W,35035732.01,35000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,3,4,20,NW,36240206.19,32000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,6,6,13,E,40021095.89,38000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,6,13,W,35035732.01,28000000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,13,5,13,N,36524064.17,75000000
"'changu Narayan, K'",K,40271779.3,Changu Narayan,26800000,3.3,4,10,N,36524064.17,31000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,5.1,4,13,E,40021095.89,38000000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,4,4,20,E,40021095.89,32500000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,5.1,5,10,E,40021095.89,32500000
"'Kharibot, K'",K,40271779.3,Kharibot,32900000,3.2,6,13,N,36524064.17,29000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,3,6,20,SE,41320000,28000000
"'Balkumari, L'",L,34535434.84,Balkumari,58714285.71,4.5,3,16,NE,38939095.74,66000000
"'Nepaltar, K'",K,40271779.3,Nepaltar,23085714.29,3,7,11,E,40021095.89,21900000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,3.2,5,13,S,38378801.08,28000000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,3.3,3,10,SE,41320000,17500000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,3.5,5,20,SW,39995597.48,27000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.2,6,13,S,38378801.08,25500000
"'Tenzing Chowk, K'",K,40271779.3,Tenzing Chowk,39375000,4,5,13,E,40021095.89,36500000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,3.1,6,13,W,35035732.01,29500000
"'Old Baneshwor, K'",K,40271779.3,Old Baneshwor,45000000,3,6,16,E,40021095.89,45000000
"'Dhobikhola, K'",K,40271779.3,Dhobikhola,46000000,3.5,5,27,NE,38939095.74,46000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5,7,13,N,36524064.17,34500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,13,W,35035732.01,35000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,2.2,4,12,E,40021095.89,18800000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,10,E,40021095.89,27000000
"'Phutung, K'",K,40271779.3,Phutung,21725000,3,3,13,W,35035732.01,15000000
"'Lolang, K'",K,40271779.3,Lolang,19860000,3,8,10,W,35035732.01,25500000
"'Balkumari, L'",L,34535434.84,Balkumari,58714285.71,2.3,5,25,N,36524064.17,33000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3.1,6,13,N,36524064.17,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5,6,13,SW,39995597.48,37000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,5.2,4,13,E,40021095.89,39500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,W,35035732.01,27500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,14,5,20,SE,41320000,135000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,4,10,N,36524064.17,22000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,3,4,20,W,35035732.01,12000000
"'Bagbazar, K'",K,40271779.3,Bagbazar,48000000,5.1,4,12,NE,38939095.74,70000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,5.2,4,13,S,38378801.08,55000000
"'Satdobato, L'",L,34535434.84,Satdobato,41446666.67,6.1,5,13,W,35035732.01,45000000
"'Bistachhap, L'",L,34535434.84,Bistachhap,17750000,4,8,13,S,38378801.08,13500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,5,13,S,38378801.08,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,16,E,40021095.89,37500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,2,10,NE,38939095.74,14500000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000,4,4,14,E,40021095.89,24000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,4,3,10,E,40021095.89,38000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,6,13,W,35035732.01,29500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.2,5,20,NE,38939095.74,25500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,8,12,N,36524064.17,31000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,4,20,SE,41320000,42500000
"'Maharajgunj, K'",K,40271779.3,Maharajgunj,66125000,3,4,20,W,35035732.01,30000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,6,13,S,38378801.08,34500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,11,8,13,S,38378801.08,74000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000,3.2,4,20,SE,41320000,37500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5,5,14,S,38378801.08,85000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.1,7,14,NE,38939095.74,34500000
"'Panipokhari, K'",K,40271779.3,Panipokhari,59500000,3.2,7,18,NE,38939095.74,65000000
"'Gokarneswhor, K'",K,40271779.3,Gokarneswhor,24166666.67,4,6,32,W,35035732.01,30000000
"'Pasikot, K'",K,40271779.3,Pasikot,37148571.43,4,5,13,E,40021095.89,34000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,8,9,12,SE,41320000,67500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,6,6,16,S,38378801.08,47000000
"'Gongabu, K'",K,40271779.3,Gongabu,42027777.78,4,6,20,W,35035732.01,60000000
"'Khadka Gaun, K'",K,40271779.3,Khadka Gaun,24850000,4,5,13,W,35035732.01,33000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,4,6,13,N,36524064.17,34000000
"'Lazimpat, K'",K,40271779.3,Lazimpat,54400000,4.3,6,12,NE,38939095.74,42000000
"'Sunakothi, L'",L,34535434.84,Sunakothi,41100000,5,3,20,NE,38939095.74,37500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6,4,13,NE,38939095.74,78000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,6.2,4,20,W,35035732.01,77000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,4,18,SE,41320000,38000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,2.3,2,13,S,38378801.08,15500000
"'Chhetrapati, K'",K,40271779.3,Chhetrapati,125000000,10,10,15,N,36524064.17,125000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,E,40021095.89,23500000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,3.3,4,20,S,38378801.08,18000000
"'Ochu Height, L'",L,34535434.84,Ochu Height,28750000,3.2,5,13,S,38378801.08,27000000
"'Koteshwor, K'",K,40271779.3,Koteshwor,44111111.11,4,5,6,S,38378801.08,41500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,6,4,13,W,35035732.01,78000000
"'Chardobato, B'",B,29873684.19,Chardobato,41000000,4.2,6,20,S,38378801.08,41000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,4.3,4,13,W,35035732.01,40000000
"'Deuba Chowk, K'",K,40271779.3,Deuba Chowk,50100000,6,6,13,N,36524064.17,43500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10,4,13,E,40021095.89,58000000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,4,8,10,N,36524064.17,38000000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,3.2,12,13,NW,36240206.19,30000000
"'Sainbu, L'",L,34535434.84,Sainbu,41642857.14,4,5,15,N,36524064.17,30000000
"'Thali, K'",K,40271779.3,Thali,14933333.33,3.5,4,10,N,36524064.17,15500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4.1,6,13,NE,38939095.74,29500000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,5,3,13,S,38378801.08,55000000
"'Gaurighat, K'",K,40271779.3,Gaurighat,39333333.33,3,4,13,W,35035732.01,23000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,3.1,4,13,S,38378801.08,27000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,5,13,N,36524064.17,29000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,13,E,40021095.89,27500000
"'Narayantar, K'",K,40271779.3,Narayantar,34083333.33,4.2,12,12,E,40021095.89,35000000
"'Thali, K'",K,40271779.3,Thali,14933333.33,3.2,2,10,W,35035732.01,13300000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10,4,13,E,40021095.89,61000000
"'Suryabinayak, B'",B,29873684.19,Suryabinayak,57100000,6,8,10,SE,41320000,82000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.3,6,27,NE,38939095.74,46000000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,2.2,5,13,NE,38939095.74,17000000
"'Jarankhu, K'",K,40271779.3,Jarankhu,34066666.67,3.2,4,10,SW,39995597.48,16000000
"'Katunje, B'",B,29873684.19,Katunje,23400000,8,5,13,N,36524064.17,35000000
"'Chyau Danda, L'",L,34535434.84,Chyau Danda,24000000,3,4,20,S,38378801.08,24000000
"'Naya Basti, K'",K,40271779.3,Naya Basti,31071428.57,4,5,10,N,36524064.17,33000000
"'Nagdaha, L'",L,34535434.84,Nagdaha,28000000,4,4,20,S,38378801.08,41500000
"'Thecho, L'",L,34535434.84,Thecho,45833333.33,4,4,16,N,36524064.17,19000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,8,5,13,NE,38939095.74,65000000
"'Icimod, L'",L,34535434.84,Icimod,34750000,4,5,13,W,35035732.01,30500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,3,26,N,36524064.17,40000000
"'Godawari, L'",L,34535434.84,Godawari,27200000,5,5,20,N,36524064.17,41900000
"'Chunikhel, K'",K,40271779.3,Chunikhel,21255555.56,3,7,10,S,38378801.08,25000000
"'Gairgaun, K'",K,40271779.3,Gairgaun,35300000,5,4,12,N,36524064.17,51000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,6.2,4,8,W,35035732.01,35000000
"'Matatirtha, K'",K,40271779.3,Matatirtha,24571428.57,4,3,13,NE,38939095.74,18000000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,6.2,6,13,SE,41320000,55000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.2,3,10,SE,41320000,55000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,2.2,5,20,S,38378801.08,27500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,5,5,13,S,38378801.08,36500000
"'Chapali, K'",K,40271779.3,Chapali,41350000,6,5,13,S,38378801.08,61500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,3.2,6,10,SE,41320000,17000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,W,35035732.01,25500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,5,13,E,40021095.89,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.5,6,13,S,38378801.08,26500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,3.2,5,13,SE,41320000,20500000
"'Manamaiju, K'",K,40271779.3,Manamaiju,31454545.45,4.2,6,12,SW,39995597.48,25000000
"'Godamchaur, L'",L,34535434.84,Godamchaur,29000000,12,14,13,S,38378801.08,29000000
"'Tripureshwor, K'",K,40271779.3,Tripureshwor,28500000,5,4,8,N,36524064.17,32000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.3,5,13,SW,39995597.48,51500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,10,4,13,E,40021095.89,58000000
"'Kupandole, L'",L,34535434.84,Kupandole,65055555.56,5,10,20,E,40021095.89,64000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,2.5,3,13,E,40021095.89,23500000
"'Kumaripati, L'",L,34535434.84,Kumaripati,45000000,6,7,15,S,38378801.08,45000000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3.1,6,10,NW,36240206.19,31500000
"'Swayambhu, K'",K,40271779.3,Swayambhu,34017647.06,3,6,10,N,36524064.17,29500000
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,5.3,11,9,S,38378801.08,49800000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,3.2,8,13,S,38378801.08,27000000
"'Taukhel, L'",L,34535434.84,Taukhel,30125000,4.2,5,20,W,35035732.01,38000000
"'Tahachal, K'",K,40271779.3,Tahachal,72333333.33,2.2,2,10,E,40021095.89,13500000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,5,6,20,N,36524064.17,39500000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,5.3,6,13,SE,41320000,32500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,20,W,35035732.01,27000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.3,4,13,NW,36240206.19,28500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.2,6,13,NE,38939095.74,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,SE,41320000,27500000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,3.3,5,13,S,38378801.08,29000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,4,5,20,E,40021095.89,29800000
"'Jhaukhel, B'",B,29873684.19,Jhaukhel,14000000,4.1,2,10,NE,38939095.74,14000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,13,S,38378801.08,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,13,N,36524064.17,26000000
"'Tyanglafat, K'",K,40271779.3,Tyanglafat,40750000,3,7,10,NE,38939095.74,24500000
"'Kageshwori, K'",K,40271779.3,Kageshwori,24333333.33,3,5,13,W,35035732.01,25500000
"'Chandragiri, K'",K,40271779.3,Chandragiri,22463636.36,4,4,13,E,40021095.89,22500000
