Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"'Dhumbarahi, K'",K,36682079.16,Dhumbarahi,37882549.48,4,12,N,32763770.05,13,47800000
"'Sukedhara, K'",K,36682079.16,Sukedhara,36990043.98,5,5,SW,33039133.52,18,55000000
"'Kharipati, B'",B,29573874.67,Kharipati,28476249.7,3.87,3,S,32636997.24,20,17500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,3.5,14,NE,33725298.44,26,40000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,5,6,W,34071065.83,13,35000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,8.31,5,NW,32684090.91,40,41500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,7,5,SE,37959390.61,13,36000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,4,6,S,32636997.24,13,24000000
"'Bhangal, K'",K,36682079.16,Bhangal,36385024.74,4,6,W,34071065.83,13,37500000
"'Lubhu, L'",L,33467802.12,Lubhu,24974215.04,2.75,2,W,34071065.83,13,16000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.5,7,E,36403707.15,13,29000000
"'Lubhu, L'",L,33467802.12,Lubhu,24974215.04,2.5,4,W,34071065.83,13,17000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,4,8,S,32636997.24,13,32500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4,7,E,36403707.15,13,46000000
"'Swayambhu, K'",K,36682079.16,Swayambhu,35735065.97,4.5,7,NE,33725298.44,13,33000000
"'Kuleshwor, K'",K,36682079.16,Kuleshwor,38801890.15,10.5,4,W,34071065.83,10,80000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.75,6,NE,33725298.44,16,41000000
"'Tinkune, K'",K,36682079.16,Tinkune,36682079.16,8.5,13,E,36403707.15,13,78000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,4,7,E,36403707.15,13,35000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.5,5,NW,32684090.91,13,38000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.75,6,SE,37959390.61,13,43000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.25,5,SE,37959390.61,20,32500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.25,7,W,34071065.83,20,26000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,6.25,6,SE,37959390.61,13,58500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4,6,W,34071065.83,13,36000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,9,8,SE,37959390.61,26,75000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3,5,SE,37959390.61,13,27500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5,6,NE,33725298.44,20,42500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.5,7,E,36403707.15,13,31000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.06,4,W,34071065.83,20,46000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4,2,E,36403707.15,13,18500000
"'Maharajgunj, K'",K,36682079.16,Maharajgunj,46772913.69,4.5,6,S,32636997.24,12,55000000
"'Sitapaila, K'",K,36682079.16,Sitapaila,35016883.77,4,4,SE,37959390.61,13,32500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.06,5,SW,33039133.52,13,25000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4,4,NE,33725298.44,14,39000000
"'Mulpani, K'",K,36682079.16,Mulpani,35301299.48,3,6,S,32636997.24,13,25500000
"'Dhaneshwor, K'",K,36682079.16,Dhaneshwor,34058627.97,3.5,6,SW,33039133.52,10,25000000
"'Bafal, K'",K,36682079.16,Bafal,36301890.15,4.25,6,E,36403707.15,13,32500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.5,6,W,34071065.83,13,35000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,3,8,SE,37959390.61,13,19000000
"'Gothatar, K'",K,36682079.16,Gothatar,30072418.65,4,6,SE,37959390.61,20,33000000
"'Mulpani, K'",K,36682079.16,Mulpani,35301299.48,3.5,6,S,32636997.24,13,27000000
"'Kalanki, K'",K,36682079.16,Kalanki,39569515.35,3,4,S,32636997.24,13,26500000
"'Dholahiti, L'",L,33467802.12,Dholahiti,35431501.77,10,4,SE,37959390.61,20,82500000
"'Ramkot, K'",K,36682079.16,Ramkot,35210981.06,3.5,3,NE,33725298.44,15,20500000
"'Dallu, K'",K,36682079.16,Dallu,38009291.67,3.75,8,E,36403707.15,22,58000000
"'Gothatar, K'",K,36682079.16,Gothatar,30072418.65,5.25,2,E,36403707.15,13,19000000
"'Basundhara, K'",K,36682079.16,Basundhara,36756435.6,3.93,5,W,34071065.83,13,37500000
"'Boudha, K'",K,36682079.16,Boudha,36880056.55,2.5,15,S,32636997.24,11,17000000
"'Tripureshwor, K'",K,36682079.16,Tripureshwor,36682079.16,1.75,10,S,32636997.24,32,40000000
"'Koteshwor, K'",K,36682079.16,Koteshwor,37235065.97,3.5,13,W,34071065.83,16,35000000
"'Koteshwor, K'",K,36682079.16,Koteshwor,37235065.97,4,10,E,36403707.15,16,45000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,6,5,SW,33039133.52,13,56500000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,3.5,8,E,36403707.15,22,32500000
"'Mulpani, K'",K,36682079.16,Mulpani,35301299.48,8,7,E,36403707.15,20,40000000
"'Baluwatar, K'",K,36682079.16,Baluwatar,40801299.48,2.5,4,W,34071065.83,30,29500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.5,6,E,36403707.15,13,43000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,4.31,6,E,36403707.15,13,30000000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,5.37,7,SW,33039133.52,20,39000000
"'Madhyapur Thimi, B'",B,29573874.67,Madhyapur Thimi,29021704.24,3.25,4,SW,33039133.52,20,23500000
"'Sallaghari, B'",B,29573874.67,Sallaghari,27695624.76,3.75,13,SE,37959390.61,20,30000000
"'Sanothimi, B'",B,29573874.67,Sanothimi,32258671.67,3,5,N,32763770.05,20,29000000
"'Nayabazar, K'",K,36682079.16,Nayabazar,37801890.15,4.62,7,E,36403707.15,20,49000000
"'Battisputali, K'",K,36682079.16,Battisputali,39832368.59,3.93,5,E,36403707.15,14,40000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3,5,S,32636997.24,13,28500000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,6,8,W,34071065.83,16,57000000
"'Pepsicola, K'",K,36682079.16,Pepsicola,36783575.98,3.87,6,W,34071065.83,20,29500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,2.93,2,S,32636997.24,13,16000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.5,8,N,32763770.05,13,28000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,8.75,3,SE,37959390.61,14,52500000
"'Chandol, K'",K,36682079.16,Chandol,37529162.88,5.75,4,E,36403707.15,8,46000000
"'Duwakot, B'",B,29573874.67,Duwakot,28324196.19,5,6,NW,32684090.91,20,31000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,4.5,5,S,32636997.24,13,45000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,4.5,6,SE,37959390.61,13,48000000
"'Kalanki, K'",K,36682079.16,Kalanki,39569515.35,3.5,11,S,32636997.24,13,41000000
"'Sanepa, L'",L,33467802.12,Sanepa,39513693.94,3,6,S,32636997.24,13,36000000
"'Sudal, B'",B,29573874.67,Sudal,27353228.89,3,8,NW,32684090.91,13,19000000
"'Koteshwor, K'",K,36682079.16,Koteshwor,37235065.97,3.93,8,W,34071065.83,13,45000000
"'Hattigauda, K'",K,36682079.16,Hattigauda,36045599.54,2.5,5,E,36403707.15,20,25000000
"'Syuchatar, K'",K,36682079.16,Syuchatar,33842399.51,3.5,5,N,32763770.05,13,28500000
"'Syuchatar, K'",K,36682079.16,Syuchatar,33842399.51,3,5,SE,37959390.61,13,28000000
"'Koteshwor, K'",K,36682079.16,Koteshwor,37235065.97,2.5,4,W,34071065.83,20,26500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.5,5,SE,37959390.61,13,29800000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5,4,E,36403707.15,13,45000000
"'Sanogaun, L'",L,33467802.12,Sanogaun,33129078.56,2.5,5,S,32636997.24,8,17500000
"'Mandikatar, K'",K,36682079.16,Mandikatar,35621386.11,3,3,W,34071065.83,4,14000000
"'Chunikhel, K'",K,36682079.16,Chunikhel,36001155.09,2.87,5,SW,33039133.52,12,23000000
"'Sanogaun, L'",L,33467802.12,Sanogaun,33129078.56,4.25,5,SE,37959390.61,24,30000000
"'Dallu, K'",K,36682079.16,Dallu,38009291.67,6.62,7,SE,37959390.61,8,39500000
"'Jadibuti, K'",K,36682079.16,Jadibuti,36892799.24,5,8,E,36403707.15,20,39000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5,4,SE,37959390.61,20,42500000
"'Chundevi, K'",K,36682079.16,Chundevi,38347344.7,6.25,5,E,36403707.15,20,59000000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,5,5,SE,37959390.61,20,33000000
"'Sirutar, B'",B,29573874.67,Sirutar,28394895.56,3,4,SE,37959390.61,13,23000000
"'Balkot, B'",B,29573874.67,Balkot,31347812.38,8,7,NE,33725298.44,16,55000000
"'Mulpani, K'",K,36682079.16,Mulpani,35301299.48,6,5,E,36403707.15,26,65000000
"'Palase, B'",B,29573874.67,Palase,30658067.88,8.31,5,NW,32684090.91,40,41500000
"'Boudha, K'",K,36682079.16,Boudha,36880056.55,8.5,7,E,36403707.15,13,75000000
"'Swayambhu, K'",K,36682079.16,Swayambhu,35735065.97,3,6,E,36403707.15,13,29000000
"'Thulobharyang, K'",K,36682079.16,Thulobharyang,37210981.06,3,3,N,32763770.05,20,42500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.25,4,N,32763770.05,13,28500000
"'Sukedhara, K'",K,36682079.16,Sukedhara,36990043.98,3.25,7,W,34071065.83,11,25000000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4.25,4,SW,33039133.52,13,40000000
"'Guheshwori, K'",K,36682079.16,Guheshwori,35401732.64,3,12,N,32763770.05,13,25000000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,3,8,S,32636997.24,13,21500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,3.37,5,SE,37959390.61,13,39500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,2.5,8,NW,32684090.91,22,20000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4.87,6,W,34071065.83,13,37500000
"'Ghattekulo, K'",K,36682079.16,Ghattekulo,36801890.15,3.25,13,E,36403707.15,13,38000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4.87,2,SW,33039133.52,13,19000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3,2,SE,37959390.61,13,15500000
"'Baneshwor, K'",K,36682079.16,Baneshwor,40487199.4,6.5,5,S,32636997.24,10,61000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4,6,E,36403707.15,13,34000000
"'Buddhanagar, K'",K,36682079.16,Buddhanagar,37438253.79,3.56,7,SE,37959390.61,12,45000000
"'Thecho, L'",L,33467802.12,Thecho,33014835.1,4,4,E,36403707.15,20,36500000
"'Basundhara, K'",K,36682079.16,Basundhara,36756435.6,6,4,W,34071065.83,20,60000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3.5,6,SE,37959390.61,13,27500000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4.5,4,NW,32684090.91,13,40000000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,6.5,7,N,32763770.05,20,32000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.5,6,NW,32684090.91,13,43000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.5,6,N,32763770.05,15,43500000
"'Pasikot, K'",K,36682079.16,Pasikot,38020049.48,3,3,NE,33725298.44,13,30000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,7,6,W,34071065.83,13,59000000
"'Pasikot, K'",K,36682079.16,Pasikot,38020049.48,5,6,NE,33725298.44,13,36000000
"'Hattigauda, K'",K,36682079.16,Hattigauda,36045599.54,8,8,E,36403707.15,13,35000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,4.25,7,NW,32684090.91,16,39500000
"'Sanothimi, B'",B,29573874.67,Sanothimi,32258671.67,3.75,3,NE,33725298.44,13,22000000
"'Maharajgunj, K'",K,36682079.16,Maharajgunj,46772913.69,9,10,E,36403707.15,12,85000000
"'Samakhusi, K'",K,36682079.16,Samakhusi,41216983.97,3,12,NE,33725298.44,13,27000000
"'Dillibazar, K'",K,36682079.16,Dillibazar,41610065.97,6,12,E,36403707.15,8,72500000
"'Kirtipur, K'",K,36682079.16,Kirtipur,36847344.7,5,5,N,32763770.05,13,38500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.5,6,SE,37959390.61,13,31000000
"'Kalanki, K'",K,36682079.16,Kalanki,39569515.35,4,10,S,32636997.24,26,37500000
"'TIkathali, L'",L,33467802.12,Tikathali,29599710.81,3,6,NE,33725298.44,13,23000000
"'Battisputali, K'",K,36682079.16,Battisputali,39832368.59,5,9,SW,33039133.52,13,42000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,2.5,3,E,36403707.15,13,18000000
"'Kadaghari, K'",K,36682079.16,Kadaghari,32101386.11,3,3,SW,33039133.52,13,22000000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,4.5,6,NW,32684090.91,20,27000000
"'Sanepa, L'",L,33467802.12,Sanepa,39513693.94,10.5,5,S,32636997.24,18,85000000
"'Baghbazzar, K'",K,36682079.16,Baghbazzar,37438253.79,3.5,6,N,32763770.05,6,45000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.5,3,W,34071065.83,13,22500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.5,5,E,36403707.15,13,27500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4.5,6,NE,33725298.44,13,40000000
"'Balkot, B'",B,29573874.67,Balkot,31347812.38,5,2,E,36403707.15,20,30000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,3,5,SW,33039133.52,24,28500000
"'Maitidevi, K'",K,36682079.16,Maitidevi,34151732.64,1.75,8,SE,37959390.61,12,19000000
"'Narephant, K'",K,36682079.16,Narephant,36682079.16,2.5,6,SW,33039133.52,20,28000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.25,6,E,36403707.15,13,28000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,2.81,11,S,32636997.24,13,17500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,8,4,NE,33725298.44,13,48000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.5,3,W,34071065.83,16,46000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.5,10,S,32636997.24,13,25500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3,4,NW,32684090.91,13,23500000
"'Dadhikot, B'",B,29573874.67,Dadhikot,31015916.45,3.5,6,W,34071065.83,13,25000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5.5,5,W,34071065.83,13,49000000
"'Lubhu, L'",L,33467802.12,Lubhu,24974215.04,3.31,2,NE,33725298.44,13,16500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.75,5,SW,33039133.52,13,29400000
"'Thamel, K'",K,36682079.16,Thamel,39710981.06,3.5,9,W,34071065.83,20,70000000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,2,15,S,32636997.24,12,17000000
"'Dallu, K'",K,36682079.16,Dallu,38009291.67,5.75,13,S,32636997.24,6,29800000
"'Taukhel, L'",L,33467802.12,Taukhel,32014835.1,4.75,4,S,32636997.24,20,29500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,4.5,7,SE,37959390.61,20,42500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5,4,N,32763770.05,13,48000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3,5,N,32763770.05,13,23000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,5,6,NE,33725298.44,13,28000000
"'Harisiddhi, L'",L,33467802.12,Harisiddhi,31794191.49,3,4,N,32763770.05,18,28000000
"'Mid Baneshwor, K'",K,36682079.16,Mid Baneshwor,36983708.33,3.62,9,W,34071065.83,10,40000000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,8,5,SE,37959390.61,13,75000000
"'Gokarneshwor, K'",K,36682079.16,Gokarneshwor,35620071.97,3.5,6,SW,33039133.52,13,25000000
"'Bhangal, K'",K,36682079.16,Bhangal,36385024.74,4.5,4,E,36403707.15,13,42500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3,6,SW,33039133.52,13,21500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,5.5,6,E,36403707.15,13,51500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3,5,NE,33725298.44,16,38000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,4,5,E,36403707.15,13,37500000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,5.37,6,SW,33039133.52,20,44500000
"'Old Baneshwor, K'",K,36682079.16,Old Baneshwor,39318399.3,7.76,4,S,32636997.24,10,70000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.25,5,E,36403707.15,15,30000000
"'Baluwatar, K'",K,36682079.16,Baluwatar,40801299.48,6,4,W,34071065.83,15,72500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,4,7,NE,33725298.44,22,27500000
"'Thimi, B'",B,29573874.67,Thimi,31133749.75,5,6,E,36403707.15,10,34500000
"'Kapan, K'",K,36682079.16,Kapan,32471238.82,3,5,SW,33039133.52,13,18500000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,3.93,6,N,32763770.05,13,34000000
"'Budhanilkantha, K'",K,36682079.16,Budhanilkantha,41206415.83,4.25,6,N,32763770.05,13,39000000
"'Banasthali, K'",K,36682079.16,Banasthali,41068399.3,8.5,6,SE,37959390.61,13,85000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,2.75,9,SW,33039133.52,13,23000000
"'Tarkeshwor, K'",K,36682079.16,Tarkeshwor,32058627.97,6,3,W,34071065.83,22,25500000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,3,7,NW,32684090.91,10,22000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,4,6,SE,37959390.61,20,37500000
"'Dhapakhel, L'",L,33467802.12,Dhapakhel,35556096.25,5.5,5,W,34071065.83,20,33000000
"'Dhapakhel, L'",L,33467802.12,Dhapakhel,35556096.25,3.5,7,NE,33725298.44,14,18000000
"'Dhapakhel, L'",L,33467802.12,Dhapakhel,35556096.25,3.5,7,NE,33725298.44,14,19000000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,3.5,5,E,36403707.15,10,22500000
"'Koteshwor, K'",K,36682079.16,Koteshwor,37235065.97,5.13,10,NE,33725298.44,20,67500000
"'Tarkeshwor, K'",K,36682079.16,Tarkeshwor,32058627.97,4.06,2,SE,37959390.61,13,17000000
"'Banasthali, K'",K,36682079.16,Banasthali,41068399.3,4,6,SE,37959390.61,13,41000000
"'Bhangal, K'",K,36682079.16,Bhangal,36385024.74,3.75,7,NE,33725298.44,13,36000000
"'Bhangal, K'",K,36682079.16,Bhangal,36385024.74,4.5,6,E,36403707.15,13,31000000
"'Bhangal, K'",K,36682079.16,Bhangal,36385024.74,4,6,W,34071065.83,13,33000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,3.25,3,SW,33039133.52,13,21000000
"'Patan, L'",L,33467802.12,Patan,33556501.77,1.25,8,E,36403707.15,13,28000000
"'Samakhusi, K'",K,36682079.16,Samakhusi,41216983.97,5,3,S,32636997.24,12,55100000
"'Syuchatar, K'",K,36682079.16,Syuchatar,33842399.51,4.5,11,W,34071065.83,13,35000000
"'Bhotebahal, K'",K,36682079.16,Bhotebahal,36682079.16,1,9,NE,33725298.44,12,35000000
"'Kumarigal, K'",K,36682079.16,Kumarigal,36074617.42,4,4,SW,33039133.52,12,30000000
"'Jorpati, K'",K,36682079.16,Jorpati,33048281.86,3,6,W,34071065.83,13,29000000
"'Tokha, K'",K,36682079.16,Tokha,32918811.87,3.5,6,SW,33039133.52,10,25000000
"'Samakhusi, K'",K,36682079.16,Samakhusi,41216983.97,6,9,S,32636997.24,13,49500000
"'Bishalnagar, K'",K,36682079.16,Bishalnagar,40620071.97,6.5,4,W,34071065.83,12,82500000
"'Sankhapark, K'",K,36682079.16,Sankhapark,36983708.33,4.9,13,W,34071065.83,16,40000000
"'Sukedhara, K'",K,36682079.16,Sukedhara,36990043.98,3.5,7,E,36403707.15,12,28000000
"'Gumba, K'",K,36682079.16,Gumba,35029162.88,4,2,E,36403707.15,13,18500000
"'Thimi, B'",B,29573874.67,Thimi,31133749.75,3.75,6,W,34071065.83,13,25000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,1,7,N,32763770.05,13,18000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,4,12,SE,37959390.61,18,25000000
"'Biruwa, B'",B,29573874.67,Biruwa,29573874.67,4.5,4,N,32763770.05,18,13500000
"'Jhaukhel, B'",B,29573874.67,Jhaukhel,27976249.7,3.5,2,W,34071065.83,10,12000000
"'SanoThimi, B'",B,29573874.67,Sanothimi,32258671.67,7,5,E,36403707.15,13,65000000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,4,5,SE,37959390.61,20,26000000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,3.62,1,N,32763770.05,13,16500000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,5.5,6,NE,33725298.44,15,30000000
"'Duwakot, B'",B,29573874.67,Duwakot,28324196.19,5.06,11,SE,37959390.61,20,19800000
"'Suryabinayak, B'",B,29573874.67,Suryabinayak,27012565.62,3.5,8,NW,32684090.91,13,24000000
"'Gundu, B'",B,29573874.67,Gundu,27930795.15,3.5,4,S,32636997.24,26,11500000
"'Gamcha, B'",B,29573874.67,Gamcha,29612613.34,5,6,NE,33725298.44,13,30000000
"'Changunarayan, B'",B,29573874.67,Changunarayan,27186562.22,6.25,3,N,32763770.05,4,12000000
"'Changunarayan, B'",B,29573874.67,Changunarayan,27186562.22,2,5,S,32636997.24,4,7000000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,2.5,9,NW,32684090.91,13,15500000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,2.65,7,N,32763770.05,35,23500000
"'Sirutar, B'",B,29573874.67,Sirutar,28394895.56,3.06,4,E,36403707.15,13,22000000
"'SanoThimi, B'",B,29573874.67,Sanothimi,32258671.67,3.4,6,N,32763770.05,13,31500000
"'Kaushaltar, B'",B,29573874.67,Kaushaltar,29573874.67,3.3,7,NW,32684090.91,20,24000000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,3.35,6,W,34071065.83,20,32000000
"'Changunarayan, B'",B,29573874.67,Changunarayan,27186562.22,2.6,7,N,32763770.05,8,18500000
"'Balkot, B'",B,29573874.67,Balkot,31347812.38,3.5,5,NE,33725298.44,12,28000000
"'Gatthaghar, B'",B,29573874.67,Gatthaghar,29264921.67,3.45,3,W,34071065.83,14,21500000
"'Gundu, B'",B,29573874.67,Gundu,27930795.15,4.75,7,W,34071065.83,20,20000000
"'Duwakot, B'",B,29573874.67,Duwakot,28324196.19,4.25,5,N,32763770.05,16,26000000
"'Balkot, B'",B,29573874.67,Balkot,31347812.38,6.31,4,NW,32684090.91,20,42500000
"'Lokanthali, B'",B,29573874.67,Lokanthali,30478228.89,3.5,6,S,32636997.24,20,45000000
"'Thimi, B'",B,29573874.67,Thimi,31133749.75,4,5,W,34071065.83,30,26500000
"'Nekosera, B'",B,29573874.67,Nekosera,31112613.34,4.33,5,E,36403707.15,20,46500000
"'SanoThimi, B'",B,29573874.67,Sanothimi,32258671.67,4.3,8,SW,33039133.52,10,33000000
"'Radhe Radhe, B'",B,29573874.67,Radhe Radhe,30215916.45,3.2,4,SE,37959390.61,26,37000000
"'Lamatar, L'",L,33467802.12,Lamatar,32198001.93,5.5,3,SE,37959390.61,24,19500000
"'Nakhipot, L'",L,33467802.12,Nakhipot,36983053.75,4,7,SE,37959390.61,12,27000000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.5,6,N,32763770.05,13,34000000
"'Imadol, L'",L,33467802.12,Imadol,34591056.73,3.5,6,E,36403707.15,13,33000000
"'Sandol, L'",L,33467802.12,Sandol,32061638.29,2.75,4,W,34071065.83,10,18000000
"'Sanagaun, L'",L,33467802.12,Sanagaun,29003901.06,3.5,10,S,32636997.24,13,25500000
"'Sanagaun, L'",L,33467802.12,Sanagaun,29003901.06,3,4,NW,32684090.91,13,23500000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.75,5,SW,33039133.52,13,29400000
"'Tikathali, L'",L,33467802.12,Tikathali,29599710.81,3.06,2,NE,33725298.44,13,14000000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,6.25,6,E,36403707.15,13,19000000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,4.75,4,S,32636997.24,20,29500000
"'Bojepokhari, L'",L,33467802.12,Bojepokhari,33431501.77,3.25,6,E,36403707.15,12,27500000
"'Godawari, L'",L,33467802.12,Godawari,30611868.08,4.31,5,SW,33039133.52,20,14000000
"'Basukibasti, L'",L,33467802.12,Basukibasti,34016183.75,5.5,12,SE,37959390.61,13,39500000
"'Patan, L'",L,33467802.12,Patan,33556501.77,4,13,NE,33725298.44,20,40000000
"'Thecho, L'",L,33467802.12,Thecho,33014835.1,3.5,5,N,32763770.05,12,25000000
"'Bojepokhari, L'",L,33467802.12,Bojepokhari,33431501.77,4.5,9,NW,32684090.91,13,39000000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4.5,4,S,32636997.24,13,45000000
"'Bagdol, L'",L,33467802.12,Bagdol,33467802.12,5,4,NW,32684090.91,10,31500000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,4,4,SE,37959390.61,18,45500000
"'Lubhu, L'",L,33467802.12,Lubhu,24974215.04,2.812,5,SW,33039133.52,13,18000000
"'Sanogaun, L'",L,33467802.12,Sanogaun,33129078.56,5.25,6,SE,37959390.61,20,48500000
"'Bhaisepati, L'",L,33467802.12,Bhaisepati,41013560.42,3,4,N,32763770.05,10,31000000
"'Sitapakha, L'",L,33467802.12,Sitapakha,31762715.8,4,7,NE,33725298.44,13,30000000
