Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Floor,Facing,Facing_PriceCode,Road Access,Price
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,NE,34112500.0,13,35000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.1,5,3.0,E,36431958.76,13,32500000
"'Hattiban, L'",L,33117499.99,Hattiban,29954545.45,3.0,6,3.0,W,35438823.53,14,28000000
"'Hattiban, L'",L,33117499.99,Hattiban,29954545.45,3.0,5,3.0,S,31992462.31,13,33000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,6,3.0,SE,38727272.73,13,23500000
"'Manmaiju, K'",K,37338387.72,Manmaiju,27666666.67,4.0,7,3.0,S,31992462.31,12,32500000
"'Dapasi, K'",K,37338387.72,Dapasi,50000000.0,4.0,4,3.0,NW,33140350.88,20,50000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,9,3.0,S,31992462.31,13,29000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,4,3.0,S,31992462.31,13,46500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.0,8,3.0,S,31992462.31,13,51000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,3.0,6,3.0,NE,34112500.0,13,27000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,4.0,5,3.0,NE,34112500.0,20,33000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,9.0,7,3.0,NW,33140350.88,22,42500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,E,36431958.76,14,31500000
"'Ektabasti, K'",K,37338387.72,Ektabasti,26000000.0,3.5,5,3.0,NW,33140350.88,16,24000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,6,3.0,E,36431958.76,13,29000000
"'Pepsicola, K'",K,37338387.72,Pepsicola,37333333.33,2.0,6,3.0,SW,32763333.33,16,25000000
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,6.0,10,3.0,W,35438823.53,8,30000000
"'Pepsicola, K'",K,37338387.72,Pepsicola,37333333.33,4.3,9,3.0,NE,34112500.0,16,45000000
"'Siddhipur, L'",L,33117499.99,Siddhipur,20250000.0,3.0,2,3.0,S,31992462.31,12,25000000
"'Badegaun, L'",L,33117499.99,Badegaun,16500000.0,3.0,3,3.0,E,36431958.76,13,16500000
"'Kandaghari, K'",K,37338387.72,Kandaghari,52000000.0,7.0,12,3.0,S,31992462.31,20,52000000
"'Chasidol, L'",L,33117499.99,Chasidol,22000000.0,3.5,7,3.0,W,35438823.53,13,22000000
"'Bhandarigauu, K'",K,37338387.72,Bhandarigauu,27500000.0,3.2,6,3.0,S,31992462.31,13,27500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.0,14,3.0,NW,33140350.88,13,42500000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,3.3,3,3.0,E,36431958.76,26,29500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.1,6,3.0,W,35438823.53,13,26500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,6,3.0,NW,33140350.88,12,31000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,6,3.0,E,36431958.76,13,32500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,2.3,5,3.0,W,35438823.53,13,25500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,E,36431958.76,13,27000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,W,35438823.53,13,28000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,2.3,5,3.0,N,32362162.15,13,23000000
"'Thimi, B'",B,28067676.77,Thimi,33700000.0,3.1,5,3.0,W,35438823.53,20,22500000
"'Chobar, K'",K,37338387.72,Chobar,33750000.0,6.5,5,3.0,E,36431958.76,20,32500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,N,32362162.15,13,32500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.1,5,3.0,SE,38727272.73,13,57500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,5.0,6,3.0,NW,33140350.88,13,32000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,6,3.0,NE,34112500.0,13,37500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,3.0,4,3.0,SE,38727272.73,22,30000000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.0,10,3.0,NE,34112500.0,13,25000000
"'Thaiba, L'",L,33117499.99,Thaiba,30500000.0,7.2,5,3.0,W,35438823.53,20,40000000
"'Budhanilkantha, K'",K,37338387.72,Budhanilkantha,42703703.7,6.0,7,3.0,E,36431958.76,13,52500000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,3.0,6,3.0,S,31992462.31,13,28000000
"'Mahankal, K'",K,37338387.72,Mahankal,40250000.0,6.0,4,3.0,NE,34112500.0,16,47500000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.0,6,3.0,E,36431958.76,13,33000000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,4.5,7,3.0,NE,34112500.0,13,44500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,5.5,6,3.0,W,35438823.53,20,52500000
"'Naikap, K'",K,37338387.72,Naikap,23666666.67,3.5,5,3.0,NW,33140350.88,13,22500000
"'Goldhunga, K'",K,37338387.72,Goldhunga,22375000.0,6.1,9,3.0,SE,38727272.73,13,30000000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,2.2,6,3.0,S,31992462.31,13,26000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.2,6,3.0,W,35438823.53,13,39500000
"'Gothatar, K'",K,37338387.72,Gothatar,24946666.67,3.2,7,3.0,NE,34112500.0,20,32000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,8,3.0,S,31992462.31,13,25000000
"'Setipakha, L'",L,33117499.99,Setipakha,28225000.0,3.2,6,3.0,E,36431958.76,13,35500000
"'Hattigauda, K'",K,37338387.72,Hattigauda,35250000.0,4.0,4,3.0,W,35438823.53,13,37000000
"'Chapali, K'",K,37338387.72,Chapali,42900000.0,4.5,5,3.0,NW,33140350.88,14,39000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.0,5,3.0,W,35438823.53,20,55000000
"'Thimi, B'",B,28067676.77,Thimi,33700000.0,6.0,5,3.0,NE,34112500.0,20,60000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,11,3.0,W,35438823.53,20,44500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.1,6,3.0,W,35438823.53,13,30000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,8,3.0,N,32362162.15,16,24500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.2,7,3.0,S,31992462.31,13,31000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.2,5,3.0,N,32362162.15,13,27000000
"'Ganesh chowk, K'",K,37338387.72,Ganesh Chowk,40687500.0,4.5,5,3.0,E,36431958.76,16,40000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,6,3.0,S,31992462.31,13,42000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,3.1,6,3.0,E,36431958.76,13,33000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,6,3.0,W,35438823.53,20,25000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.2,8,3.0,N,32362162.15,13,38500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,2.5,5,3.0,NE,34112500.0,13,18000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,8,3.0,W,35438823.53,20,31000000
"'Sital Height, L'",L,33117499.99,Sital Height,33545454.55,5.0,5,3.0,SE,38727272.73,16,39000000
"'Swayambhu, K'",K,37338387.72,Swayambhu,48000000.0,5.0,6,3.0,NE,34112500.0,13,50000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,4.1,7,3.0,S,31992462.31,13,32500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,7,3.0,E,36431958.76,13,32000000
"'Gongabu, K'",K,37338387.72,Gongabu,37571428.57,3.0,15,3.0,S,31992462.31,13,27500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,4,3.0,W,35438823.53,13,31000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,5,3.0,E,36431958.76,13,42500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,7,3.0,S,31992462.31,13,42500000
"'Sital Height, L'",L,33117499.99,Sital Height,33545454.55,3.5,5,3.0,S,31992462.31,20,26000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.2,5,3.0,NW,33140350.88,13,45000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,6,3.0,W,35438823.53,13,25000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.0,7,3.0,S,31992462.31,13,24500000
"'Bansbari, K'",K,37338387.72,Bansbari,50666666.67,4.0,6,3.0,E,36431958.76,13,40000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.25,6,3.0,N,32362162.15,13,32499999
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.2,6,3.0,S,31992462.31,13,31999999
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,5.3,5,3.0,E,36431958.76,20,55000000
"'Magargau, L'",L,33117499.99,Magargau,29999999.0,3.5,4,3.0,E,36431958.76,16,29999999
"'Sanobharyang, K'",K,37338387.72,Sanobharyang,35750000.0,3.5,5,3.0,S,31992462.31,22,32500000
"'Panipokhari, K'",K,37338387.72,Panipokhari,60000000.0,3.0,6,3.0,E,36431958.76,20,60000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,8,3.0,S,31992462.31,20,31500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,8,3.0,W,35438823.53,13,26500000
"'Baluwatar, K'",K,37338387.72,Baluwatar,47666666.67,4.5,9,3.0,SE,38727272.73,26,90000000
"'Gongabu, K'",K,37338387.72,Gongabu,37571428.57,3.0,4,3.0,NW,33140350.88,13,26000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,3.5,7,3.0,W,35438823.53,13,26500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,7,3.0,E,36431958.76,24,31500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,W,35438823.53,13,25000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,4.0,7,3.0,E,36431958.76,20,32500000
"'Bode, B'",B,28067676.77,Bode,17750000.0,3.0,5,3.0,E,36431958.76,26,19000000
"'Karyabinayak, L'",L,33117499.99,Karyabinayak,39500000.0,6.0,8,3.0,E,36431958.76,13,45000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,5.5,6,3.0,E,36431958.76,16,65000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,5.0,7,3.0,E,36431958.76,13,42500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,5.0,7,3.0,E,36431958.76,13,37500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,6,3.0,S,31992462.31,13,35000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.3,7,3.0,N,32362162.15,14,38000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.1,7,3.0,W,35438823.53,20,36500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,6.0,7,3.0,E,36431958.76,20,67500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,6.0,7,3.0,E,36431958.76,13,67500000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,3.0,5,3.0,W,35438823.53,13,32500000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,3.3,5,3.0,E,36431958.76,13,28000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.0,7,3.0,W,35438823.53,16,39000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,8,3.0,E,36431958.76,16,31500000
"'Sitapakha, L'",L,33117499.99,Sitapakha,27500000.0,4.0,6,3.0,W,35438823.53,13,29000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.2,6,3.0,N,32362162.15,13,25000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.3,6,3.0,W,35438823.53,13,42500000
"'Hattiban, L'",L,33117499.99,Hattiban,29954545.45,4.0,7,3.0,W,35438823.53,12,26500000
"'Narayanthan, K'",K,37338387.72,Narayanthan,52500000.0,3.21,2,3.0,E,36431958.76,13,25000000
"'Sangla, K'",K,37338387.72,Sangla,18500000.0,2.04,3,3.0,SE,38727272.73,12,18500000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,4.0,1,3.0,E,36431958.76,10,33500000
"'Deuba chowk, K'",K,37338387.72,Deuba Chowk,42500000.0,5.5,5,3.0,S,31992462.31,13,34000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,6,3.0,E,36431958.76,16,22500000
"'Kuleshwor, K'",K,37338387.72,Kuleshwor,73333333.33,6.2,1,3.0,S,31992462.31,16,60000000
"'Kist Hospital, L'",L,33117499.99,Kist Hospital,28500000.0,3.79,7,3.0,E,36431958.76,13,28500000
"'Nayabasti, L'",L,33117499.99,Nayabasti,27500000.0,2.92,7,3.0,E,36431958.76,20,27500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,2.0,1,3.0,E,36431958.76,8,15000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,4,3.0,E,36431958.76,16,26800000
"'Kapurdhara, K'",K,37338387.72,Kapurdhara,33000000.0,4.39,5,3.0,N,32362162.15,4,33000000
"'Dhumbarahi, K'",K,37338387.72,Dhumbarahi,37685714.29,5.0,3,3.0,SE,38727272.73,20,55000000
"'Mandikatar, K'",K,37338387.72,Mandikatar,33409090.91,3.0,3,3.0,E,36431958.76,13,25000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,5,3.0,E,36431958.76,10,22500000
"'Hattigauda, K'",K,37338387.72,Hattigauda,35250000.0,4.0,7,3.0,N,32362162.15,17,50000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,6,3.0,N,32362162.15,13,46000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.5,6,3.0,S,31992462.31,16,55000000
"'Lubhu, L'",L,33117499.99,Lubhu,20136363.64,3.5,7,3.0,W,35438823.53,13,23600000
"'Mandikatar, K'",K,37338387.72,Mandikatar,33409090.91,5.0,3,3.0,E,36431958.76,16,35000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,3.1,6,3.0,S,31992462.31,13,27000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,3.0,5,3.0,S,31992462.31,36,25500000
"'Jharankhu, K'",K,37338387.72,Jharankhu,19000000.0,4.0,6,3.0,E,36431958.76,13,19000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,4.0,7,3.0,S,31992462.31,10,23000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.0,W,35438823.53,20,26000000
"'Harisiddhi, L'",L,33117499.99,Harisiddhi,30884615.38,3.5,6,3.0,S,31992462.31,13,27500000
"'Makalbari, K'",K,37338387.72,Makalbari,31250000.0,5.0,7,3.0,E,36431958.76,13,35000000
"'Mulpani, K'",K,37338387.72,Mulpani,32722222.22,4.0,8,3.0,S,31992462.31,10,23000000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,3.0,5,3.5,S,31992462.31,14,33000000
"'Dhaneshwor, K'",K,37338387.72,Dhaneshwor,27500000.0,4.0,8,3.5,N,32362162.15,14,28000000
"'Dharmasthali, K'",K,37338387.72,Dharmasthali,37000000.0,4.0,8,3.5,N,32362162.15,13,37000000
"'Jagdol, K'",K,37338387.72,Jagdol,30000000.0,3.2,5,3.5,SE,38727272.73,13,30000000
"'Goldhunga, K'",K,37338387.72,Goldhunga,22375000.0,4.0,5,3.5,NW,33140350.88,13,27000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,5,3.5,E,36431958.76,13,25000000
"'Gyaneshwor, K'",K,37338387.72,Gyaneshwor,61000000.0,3.3,6,3.5,NW,33140350.88,20,65000000
"'Samakhusi, K'",K,37338387.72,Samakhusi,50220000.0,5.0,8,3.5,E,36431958.76,13,45000000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,4.2,5,3.5,SW,32763333.33,13,28000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.1,9,3.5,W,35438823.53,13,41000000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,6.0,6,3.5,E,36431958.76,13,60000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,6,3.5,SW,32763333.33,13,25000000
"'Nakkhu, L'",L,33117499.99,Nakkhu,33000000.0,3.0,7,3.5,S,31992462.31,13,27000000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,4.0,6,3.5,S,31992462.31,13,34500000
"'Ramailo Danda, K'",K,37338387.72,Ramailo Danda,21500000.0,3.3,6,3.5,S,31992462.31,12,21500000
"'Balaju, K'",K,37338387.72,Balaju,20666666.67,3.0,7,3.5,S,31992462.31,8,18500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.5,8,3.5,E,36431958.76,13,30000000
"'Sital Height, L'",L,33117499.99,Sital Height,33545454.55,5.1,7,3.5,E,36431958.76,26,57500000
"'Pepsicola, K'",K,37338387.72,Pepsicola,37333333.33,3.5,6,3.5,E,36431958.76,22,33500000
"'Pepsicola, K'",K,37338387.72,Pepsicola,37333333.33,3.5,8,3.5,W,35438823.53,13,32500000
"'Ektabasti, K'",K,37338387.72,Ektabasti,26000000.0,3.45,3,3.5,NE,34112500.0,13,28000000
"'Dhapakhel, L'",L,33117499.99,Dhapakhel,36807692.31,6.0,6,3.5,SE,38727272.73,13,47500000
"'Harisiddhi, L'",L,33117499.99,Harisiddhi,30884615.38,7.2,6,3.5,E,36431958.76,20,40000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,7,3.5,SW,32763333.33,13,36500000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,5.0,6,3.5,E,36431958.76,20,39700000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,3.5,6,3.5,E,36431958.76,13,32500000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,4.0,6,3.5,NW,33140350.88,13,43500000
"'Chapali, K'",K,37338387.72,Chapali,42900000.0,6.0,6,3.5,W,35438823.53,13,53000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,5.0,6,3.5,S,31992462.31,13,37000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,6,3.5,NE,34112500.0,14,46000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.5,6,3.5,NE,34112500.0,15,49500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,5,3.5,NE,34112500.0,15,45500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.1,6,3.5,NE,34112500.0,13,26500000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,3.5,6,3.5,S,31992462.31,13,27500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,9,3.5,S,31992462.31,13,31500000
"'Baluwapati, K'",K,37338387.72,Baluwapati,34000000.0,4.2,8,3.5,S,31992462.31,13,34000000
"'Gairigaun, K'",K,37338387.72,Gairigaun,32000000.0,4.0,6,3.5,E,36431958.76,13,32000000
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,4.0,5,3.5,N,32362162.15,26,25000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,4.75,3,3.5,S,31992462.31,13,37500000
"'Ekantakuna, L'",L,33117499.99,Ekantakuna,39000000.0,6.0,6,3.5,W,35438823.53,20,39000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,5,3.5,S,31992462.31,13,28000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.0,6,3.5,S,31992462.31,11,29000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.2,5,3.5,W,35438823.53,13,32000000
"'Payutar, K'",K,37338387.72,Payutar,40000000.0,4.0,6,3.5,NW,33140350.88,10,40000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.0,6,3.5,N,32362162.15,13,32000000
"'Baluwatar, K'",K,37338387.72,Baluwatar,47666666.67,3.0,7,3.5,E,36431958.76,15,33000000
"'Matatirtha, K'",K,37338387.72,Matatirtha,33000000.0,6.1,7,3.5,E,36431958.76,22,33000000
"'Ganeshthan, K'",K,37338387.72,Ganeshthan,28000000.0,4.0,8,3.5,E,36431958.76,8,28000000
"'New Baneshwor, K'",K,37338387.72,New Baneshwor,52666666.67,8.15,11,3.5,W,35438823.53,16,95000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.75,6,3.5,W,35438823.53,13,33500000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,5.5,4,3.5,NE,34112500.0,13,50000000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.3,6,3.5,SE,38727272.73,20,39000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.1,7,3.5,E,36431958.76,13,38000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.2,8,3.5,E,36431958.76,13,32500000
"'Kumaripati, L'",L,33117499.99,Kumaripati,32500000.0,4.2,8,3.5,SW,32763333.33,8,32500000
"'Sital Height, L'",L,33117499.99,Sital Height,33545454.55,3.2,5,3.5,N,32362162.15,13,29000000
"'Sanobharyang, K'",K,37338387.72,Sanobharyang,35750000.0,4.1,6,3.5,SW,32763333.33,14,39000000
"'Dibyeshwori, B'",B,28067676.77,Dibyeshwori,32500000.0,3.1,7,3.5,W,35438823.53,20,32500000
"'Shantinagar, K'",K,37338387.72,Shantinagar,49500000.0,5.5,9,3.5,E,36431958.76,20,60000000
"'Balkot, B'",B,28067676.77,Balkot,32108695.65,5.0,9,3.5,SE,38727272.73,20,37500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,3.0,7,3.5,SE,38727272.73,13,24500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.2,7,3.5,E,36431958.76,20,44000000
"'Naikap, K'",K,37338387.72,Naikap,23666666.67,3.0,7,3.5,E,36431958.76,13,25500000
"'Bhaisepati, L'",L,33117499.99,Bhaisepati,42372340.43,4.2,8,3.5,E,36431958.76,13,32000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.2,8,3.5,S,31992462.31,13,28900000
"'Manmaiju, K'",K,37338387.72,Manmaiju,27666666.67,3.2,7,3.5,S,31992462.31,16,26500000
"'Thulobharyang, K'",K,37338387.72,Thulobharyang,41375000.0,5.5,8,3.5,NE,34112500.0,11,50000000
"'Baneshwor, K'",K,37338387.72,Baneshwor,50000000.0,4.0,5,3.5,S,31992462.31,14,44000000
"'Tikathali, L'",L,33117499.99,Tikathali,28607792.21,4.0,3,3.5,E,36431958.76,14,32500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,5,3.5,SW,32763333.33,13,37500000
"'Guheshwori, K'",K,37338387.72,Guheshwori,27666666.67,2.04,5,3.5,N,32362162.15,13,28000000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,4.5,6,3.5,E,36431958.76,13,35000000
"'Dadhikot, B'",B,28067676.77,Dadhikot,33900000.0,4.75,7,3.5,E,36431958.76,13,32000000
"'Tangal, K'",K,37338387.72,Tangal,65000000.0,7.2,5,3.5,N,32362162.15,16,65000000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,2.5,3,3.5,S,31992462.31,20,25000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,7,3.5,E,36431958.76,16,32500000
"'Gyaneshwor, K'",K,37338387.72,Gyaneshwor,61000000.0,6.0,6,3.5,S,31992462.31,14,57000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,7,3.5,N,32362162.15,18,39500000
"'Bhangal, K'",K,37338387.72,Bhangal,36653846.15,3.5,4,3.5,SW,32763333.33,13,25000000
"'Balaju, K'",K,37338387.72,Balaju,20666666.67,2.3,3,3.5,W,35438823.53,14,30000000
"'kalanki, K'",K,37338387.72,Kalanki,43250000.0,2.5,3,3.5,SE,38727272.73,13,32000000
"'Shantinagar, K'",K,37338387.72,Shantinagar,49500000.0,3.0,6,4.0,S,31992462.31,10,42500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,5,4.0,N,32362162.15,13,39000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,6.3,6,4.0,N,32362162.15,13,38000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.1,8,4.0,E,36431958.76,13,25000000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.5,14,4.0,NW,33140350.88,13,25000000
"'Chunikhel, K'",K,37338387.72,Chunikhel,34472727.27,4.2,6,4.0,NE,34112500.0,13,45000000
"'Kusunti, L'",L,33117499.99,Kusunti,39500000.0,8.0,6,4.0,E,36431958.76,26,48000000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.0,8,4.0,E,36431958.76,13,36000000
"'Dhumbarahi, K'",K,37338387.72,Dhumbarahi,37685714.29,6.0,9,4.0,S,31992462.31,11,70000000
"'Sanagaun, L'",L,33117499.99,Sanagaun,26283333.33,3.1,5,4.0,S,31992462.31,13,27000000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,5.0,2,4.0,E,36431958.76,26,72500000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,4.0,4,4.0,E,36431958.76,20,47500000
"'Gatthaghar, B'",B,28067676.77,Gatthaghar,28750000.0,3.2,8,4.0,E,36431958.76,14,32000000
"'Shantinagar, K'",K,37338387.72,Shantinagar,49500000.0,4.0,11,4.0,S,31992462.31,10,42500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,3.3,8,4.0,NE,34112500.0,13,36500000
"'Imadol, L'",L,33117499.99,Imadol,34421111.1,4.0,7,4.0,W,35438823.53,13,21500000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,4.1,9,4.0,E,36431958.76,13,38000000
"'Baniyatar, K'",K,37338387.72,Baniyatar,33571428.57,4.0,7,4.0,W,35438823.53,13,30000000
"'Pahelopul, K'",K,37338387.72,Pahelopul,38500000.0,4.0,13,4.5,S,31992462.31,20,38500000
"'Kalanki, K'",K,37338387.72,Kalanki,43250000.0,6.0,10,4.5,S,31992462.31,13,42500000
"'Kapan, K'",K,37338387.72,Kapan,30985714.29,5.0,6,4.5,SE,38727272.73,13,38000000
"'Manohara, B'",B,28067676.77,Manohara,42000000.0,4.3,4,4.5,E,36431958.76,20,42000000
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,4.0,3,4.5,S,31992462.31,16,45000000
"'Sukedhara, K'",K,37338387.72,Sukedhara,40545454.55,5.48,6,2.5,N,32362162.15,12,42500000
"'Kuleshwor, K'",K,37338387.72,Kuleshwor,73333333.33,8.5,7,3.0,W,35438823.53,16,80000000
"'Sitapaila, K'",K,37338387.72,Sitapaila,33166666.67,3.0,5,3.0,E,36431958.76,13,28000000
