Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Road Access,Facing,Facing_PriceCode,Price
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.75,4,16,E,41179677.42,26800000
"'Kapurdhara, K'",K,42844536.71,Kapurdhara,33000000,4.39,5,4,N,38826844.25,33000000
"'Dhumbarahi, K'",K,42844536.71,Dhumbarahi,37685714.29,5,3,20,SE,41607843.14,55000000
"'Mandikatar, K'",K,42844536.71,Mandikatar,33409090.91,3,3,13,E,41179677.42,25000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,5,10,E,41179677.42,22500000
"'Hattigauda, K'",K,42844536.71,Hattigauda,44666666.67,4,7,17,N,38826844.25,50000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,6,13,N,38826844.25,46000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,5.5,6,16,S,35650000,55000000
"'Lubhu, L'",L,35415524.19,Lubhu,21756521.74,3.5,7,13,W,36390395.48,23600000
"'Mandikatar, K'",K,42844536.71,Mandikatar,33409090.91,5,3,16,E,41179677.42,35000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,3.1,6,13,S,35650000,27000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,3,5,36,S,35650000,25500000
"'Jharankhu, K'",K,42844536.71,Jharankhu,19000000,4,6,13,E,41179677.42,19000000
"'Mulpani, K'",K,42844536.71,Mulpani,32722222.22,4,7,10,S,35650000,23000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,5,20,W,36390395.48,26000000
"'Harisiddhi, L'",L,35415524.19,Harisiddhi,34035714.29,3.5,6,13,S,35650000,27500000
"'Makalbari, K'",K,42844536.71,Makalbari,31250000,5,7,13,E,41179677.42,35000000
"'Mulpani, K'",K,42844536.71,Mulpani,32722222.22,4,8,10,S,35650000,23000000
"'Sukedhara, K'",K,42844536.71,Sukedhara,46750000,3,5,14,S,35650000,33000000
"'Dhaneshwor, K'",K,42844536.71,Dhaneshwor,27500000,4,8,14,N,38826844.25,28000000
"'Dharmasthali, K'",K,42844536.71,Dharmasthali,37000000,4,8,13,N,38826844.25,37000000
"'Jagdol, K'",K,42844536.71,Jagdol,30000000,3.2,5,13,SE,41607843.14,30000000
"'Goldhunga, K'",K,42844536.71,Goldhunga,22375000,4,5,13,NW,33140350.88,27000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,5,13,E,41179677.42,25000000
"'Gyaneshwor, K'",K,42844536.71,Gyaneshwor,87333333.33,3.3,6,20,NW,33140350.88,65000000
"'Samakhusi, K'",K,42844536.71,Samakhusi,50220000,5,8,13,E,41179677.42,45000000
"'Baniyatar, K'",K,42844536.71,Baniyatar,33571428.57,4.2,5,13,SW,40332835.82,28000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.1,9,13,W,36390395.48,41000000
"'Baniyatar, K'",K,42844536.71,Baniyatar,33571428.57,6,6,13,E,41179677.42,60000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,6,13,SW,40332835.82,25000000
"'Nakkhu, L'",L,35415524.19,Nakkhu,35566666.67,3,7,13,S,35650000,27000000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,4,6,13,S,35650000,34500000
"'Ramailo Danda, K'",K,42844536.71,Ramailo Danda,21500000,3.3,6,12,S,35650000,21500000
"'Balaju, K'",K,42844536.71,Balaju,20666666.67,3,7,8,S,35650000,18500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.5,8,13,E,41179677.42,30000000
"'Sital Height, L'",L,35415524.19,Sital Height,33545454.55,5.1,7,26,E,41179677.42,57500000
"'Pepsicola, K'",K,42844536.71,Pepsicola,37333333.33,3.5,6,22,E,41179677.42,33500000
"'Pepsicola, K'",K,42844536.71,Pepsicola,37333333.33,3.5,8,13,W,36390395.48,32500000
"'Ektabasti, K'",K,42844536.71,Ektabasti,26000000,3.45,3,13,NE,39629508.2,28000000
"'Dhapakhel, L'",L,35415524.19,Dhapakhel,37142857.14,6,6,13,SE,41607843.14,47500000
"'Harisiddhi, L'",L,35415524.19,Harisiddhi,34035714.29,7.2,6,20,E,41179677.42,40000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,7,13,SW,40332835.82,36500000
"'Chunikhel, K'",K,42844536.71,Chunikhel,34472727.27,5,6,20,E,41179677.42,39700000
"'Chunikhel, K'",K,42844536.71,Chunikhel,34472727.27,3.5,6,13,E,41179677.42,32500000
"'Chunikhel, K'",K,42844536.71,Chunikhel,34472727.27,4,6,13,NW,33140350.88,43500000
"'Chapali, K'",K,42844536.71,Chapali,42900000,6,6,13,W,36390395.48,53000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,5,6,13,S,35650000,37000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,6,14,NE,39629508.2,46000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.5,6,15,NE,39629508.2,49500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,5,15,NE,39629508.2,45500000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.1,6,13,NE,39629508.2,26500000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,3.5,6,13,S,35650000,27500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,9,13,S,35650000,31500000
"'Baluwapati, K'",K,42844536.71,Baluwapati,34000000,4.2,8,13,S,35650000,34000000
"'Gairigaun, K'",K,42844536.71,Gairigaun,32000000,4,6,13,E,41179677.42,32000000
"'Sitapaila, K'",K,42844536.71,Sitapaila,33166666.67,4,5,26,N,38826844.25,25000000
"'Sanagaun, L'",L,35415524.19,Sanagaun,26283333.33,4.75,3,13,S,35650000,37500000
"'Ekantakuna, L'",L,35415524.19,Ekantakuna,39000000,6,6,20,W,36390395.48,39000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,5,13,S,35650000,28000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3,6,11,S,35650000,29000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3.2,5,13,W,36390395.48,32000000
"'Payutar, K'",K,42844536.71,Payutar,40000000,4,6,10,NW,33140350.88,40000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4,6,13,N,38826844.25,32000000
"'Baluwatar, K'",K,42844536.71,Baluwatar,67000000,3,7,15,E,41179677.42,33000000
"'Matatirtha, K'",K,42844536.71,Matatirtha,33000000,6.1,7,22,E,41179677.42,33000000
"'Ganeshthan, K'",K,42844536.71,Ganeshthan,28000000,4,8,8,E,41179677.42,28000000
"'New Baneshwor, K'",K,42844536.71,New Baneshwor,65750000,8.15,11,16,W,36390395.48,95000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.75,6,13,W,36390395.48,33500000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,5.5,4,13,NE,39629508.2,50000000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.3,6,20,SE,41607843.14,39000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.1,7,13,E,41179677.42,38000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.2,8,13,E,41179677.42,32500000
"'Kumaripati, L'",L,35415524.19,Kumaripati,32500000,4.2,8,8,SW,40332835.82,32500000
"'Sital Height, L'",L,35415524.19,Sital Height,33545454.55,3.2,5,13,N,38826844.25,29000000
"'Sanobharyang, K'",K,42844536.71,Sanobharyang,35750000,4.1,6,14,SW,40332835.82,39000000
"'Naxal, K'",K,42844536.71,Naxal,73500000,8,7,13,E,41179677.42,100000000
"'Dibyeshwori, B'",B,30804807.69,Dibyeshwori,32500000,3.1,7,20,W,36390395.48,32500000
"'Shantinagar, K'",K,42844536.71,Shantinagar,52500000,5.5,9,20,E,41179677.42,60000000
"'Balkot, B'",B,30804807.69,Balkot,39574074.07,5,9,20,SE,41607843.14,37500000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,3,7,13,SE,41607843.14,24500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.2,7,20,E,41179677.42,44000000
"'Naikap, K'",K,42844536.71,Naikap,23666666.67,3,7,13,E,41179677.42,25500000
"'Bhaisepati, L'",L,35415524.19,Bhaisepati,48360000,4.2,8,13,E,41179677.42,32000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4.2,8,13,S,35650000,28900000
"'Manmaiju, K'",K,42844536.71,Manmaiju,27666666.67,3.2,7,16,S,35650000,26500000
"'Thulobharyang, K'",K,42844536.71,Thulobharyang,41375000,5.5,8,11,NE,39629508.2,50000000
"'Baneshwor, K'",K,42844536.71,Baneshwor,99314285.71,4,5,14,S,35650000,44000000
"'Tikathali, L'",L,35415524.19,Tikathali,28933333.33,4,3,14,E,41179677.42,32500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,5,13,SW,40332835.82,37500000
"'Guheshwori, K'",K,42844536.71,Guheshwori,27666666.67,2.04,5,13,N,38826844.25,28000000
"'Kapan, K'",K,42844536.71,Kapan,31736111.11,4.5,6,13,E,41179677.42,35000000
"'Dadhikot, B'",B,30804807.69,Dadhikot,44083333.33,4.75,7,13,E,41179677.42,32000000
"'Tangal, K'",K,42844536.71,Tangal,65000000,7.2,5,16,N,38826844.25,65000000
"'Sukedhara, K'",K,42844536.71,Sukedhara,46750000,2.5,3,20,S,35650000,25000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,7,16,E,41179677.42,32500000
"'Gyaneshwor, K'",K,42844536.71,Gyaneshwor,87333333.33,6,6,14,S,35650000,57000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,7,18,N,38826844.25,39500000
"'Bhangal, K'",K,42844536.71,Bhangal,36653846.15,3.5,4,13,SW,40332835.82,25000000
"'Balaju, K'",K,42844536.71,Balaju,20666666.67,2.3,3,14,W,36390395.48,30000000
"'kalanki, K'",K,42844536.71,Kalanki,43250000,2.5,3,13,SE,41607843.14,32000000
"'Shantinagar, K'",K,42844536.71,Shantinagar,52500000,3,6,10,S,35650000,42500000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,4,5,13,N,38826844.25,39000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,6.3,6,13,N,38826844.25,38000000
"'Imadol, L'",L,35415524.19,Imadol,35386263.73,3.1,8,13,E,41179677.42,25000000
"'Gatthaghar, B'",B,30804807.69,Gatthaghar,28750000,3.5,14,13,NW,33140350.88,25000000
"'Chunikhel, K'",K,42844536.71,Chunikhel,34472727.27,4.2,6,13,NE,39629508.2,45000000
"'Kusunti, L'",L,35415524.19,Kusunti,39500000,8,6,26,E,41179677.42,48000000
"'Gatthaghar, B'",B,30804807.69,Gatthaghar,28750000,3,8,13,E,41179677.42,36000000
"'Dhumbarahi, K'",K,42844536.71,Dhumbarahi,37685714.29,6,9,11,S,35650000,70000000
"'Sanagaun, L'",L,35415524.19,Sanagaun,26283333.33,3.1,5,13,S,35650000,27000000
